,InChiKey,Molecule,database_identifier,AB003,AB006,AB008,AB009,AB010,AB012,AB014,AB017,AB022,AB023,AB024,AB026,AB028,AB029,AB031,AB032,AB034,AB036,AB037,AB038,AB041,AB042,AB043,AB045,AB047,AB049,AB050,AB051,AB055,AB058,AB059,AB060,AB063,AB064,AB065,CD001,CD004,CD008,CD009,CD010,CD011,CD012,CD014,CD015,CD016,CD017,CD020,CD024,CD025,CD026,CD027,CD029,CD030,CD033,CD034,CD035,CD036,CD037,CD039,CD040,CD041,CD042,CD043,CD045,CD046,CD047,CD048,CD049,CD050,CD052,CD053,CD055,CD056,CD062,CD063,CD067,CD068,CD070,CD071,CD072,CD073,CD074,CD075,CD076,CD077,CD078,CD080,CD081,CD083,CD085,CD086,CD088,EF001,EF002,EF003,EF004,EF005,EF006,EF008,EF009,EF010,EF012,EF013,EF019,EF020,EF027,EF028,EF029,EF031,EF032,EF033,EF034,EF035,EF036,EF040,EF041,EF045,EF048,EF051,EF052,EF053,EF056,EF057,EF059,EF060,EF061,GH006,GH007,GH008,GH009,GH011,GH013,GH015,GH016,GH019,GH021,GH024,GH026,GH027,GH030,GH038,GH039,GH040,GH041,GH042,GH046,GH050,GH053,GH054,GH057,GH058,GH060,GH061,GH062,GH063,IJ001,IJ006,IJ009,IJ010,IJ013,IJ014,IJ029,IJ038,IJ043,IJ044,IJ047,IJ049,IJ059,IJ061,IJ075
839,RFMSTHTUAZETPD-JJPHLYBUSA-N,TG(58:3),11.70_958.88_11.70_963.84,4073.07019,2647.31304,6021.3449,2059.742845,3829.857129,7338.867831,3744.992932,2172.013861,3617.027144,3498.584191,2878.099569,2230.022188,7959.81471,3721.520344,2960.48715,2074.897023,2156.823809,6455.361558,4574.15361,3635.921036,3515.06865,2235.658595,1564.323281,1391.216522,3037.690252,5121.623797,4902.804629,1436.93148,2031.039231,3291.955092,3900.839241,2680.593077,2993.872544,1265.308962,5410.890532,2239.76425,4816.124826,3394.164616,12907.45695,4400.574394,3662.045038,2777.009294,2286.872314,2439.893713,7411.913664,2453.076618,3249.43144,38723.79068,2882.450814,1909.635269,5053.297267,7578.798701,2707.355364,4424.445534,3281.630832,3624.959897,4942.662079,4204.918094,86134.98833,3039.04212,8906.197128,3737.049509,11253.87859,1209.040513,2377.026787,2638.526541,1491.623254,8061.744054,2449.120486,3020.106151,5226.878706,4584.582171,3015.324459,3632.861662,2948.781338,19784.11822,4073.857174,1867.303933,2827.495648,9779.267384,3162.034662,8158.279403,7834.504551,5470.514265,2630.298902,3876.081538,2627.506927,1530.607797,3920.39753,20161.16171,4073.239253,3673.768267,5673.288221,3180.292514,24273.43576,9249.377757,2241.652225,3918.866443,40918.91657,5941.507305,6052.766006,2201.136263,1473.037256,1274.868578,3079.389892,3145.283864,3571.943171,3393.963885,3653.930582,3631.887977,9814.753314,2342.832747,2845.531803,2240.694263,2655.472842,19532.57726,3052.982885,2545.274027,2949.358884,2555.490062,2310.350655,4445.892923,1725.213036,5174.346373,5024.279226,3785.00789,1678.633999,29412.64023,3596.759213,92489.61384,8193.263441,5195.480392,4996.463105,14016.61596,7693.83478,1515.124752,4403.187656,7411.133082,2503.440923,3542.307437,14497.11592,3178.825448,2895.517652,2412.83114,3668.115953,13964.08842,1993.58902,2516.427578,2815.323879,2551.23308,5066.870812,4689.824331,2092.539503,3456.334711,9318.010145,8319.413113,6004.625786,2455.261379,15960.20843,10528.57169,6256.363865,2536.766652,3171.343978,4413.800161,4684.973864,4089.953096,1613.048925,29711.80721,5266.124079,7277.810986
840,CCKRHDUCFMOBKX-AAINFQTBSA-N,TG(58:4),11.31_956.86,2355.013322,1416.465656,3668.863394,1673.701912,2424.916241,3511.814235,3275.659192,1745.859242,2794.88665,1276.541088,1279.862861,1262.890549,4947.340887,1185.250355,2563.841422,1923.612422,1871.670699,5069.369165,3111.915917,1176.884005,2944.117387,1775.910077,2112.401011,1340.565435,1660.540321,2927.799174,5292.88237,686.1502756,1744.044557,2353.195267,2593.408551,1618.178656,2219.495098,1463.738269,4091.489506,1656.36701,3164.907544,2481.834529,3955.36438,3290.742642,1750.220509,1311.279695,2132.570299,2915.111965,4374.169913,2628.21353,2456.014566,6994.020884,2273.907612,1546.548486,2794.901142,4196.396588,2638.27781,1802.179456,2792.186233,1928.170158,2878.678694,3140.868698,14305.45183,1851.346536,10215.02535,2451.667565,18548.82818,1557.665774,1940.793407,1759.017694,1243.413362,3604.705568,1869.848632,2306.262879,2773.167233,3253.023192,2174.478681,1615.909874,1955.608731,5887.349755,3825.982463,781.5279783,2365.58554,3584.647633,2231.884353,4078.72308,2257.8963,1544.866556,1524.366147,3557.735218,1443.027314,946.4409158,1925.179964,4247.832288,2417.2311,2240.504414,3209.508825,2212.08268,5997.55823,9202.256326,1930.311638,2688.24993,8209.447002,3157.474751,3246.049621,1279.567777,1273.077447,7019.408079,2084.268985,3194.923718,3138.154825,2287.408818,3134.746241,2744.022589,3868.256716,1815.359409,1879.646615,1415.640027,1569.441708,4119.590093,2843.935723,2711.452087,2675.271602,1735.301821,1871.418057,4229.952091,1539.183883,3205.089686,3513.898077,3778.264,1921.211166,6593.402989,1895.676006,14153.85176,4997.683798,2901.252267,2611.730209,3924.954841,3853.827193,728.9445528,2608.875576,7825.78018,1705.541753,2572.313111,2759.038343,1886.032222,1881.535396,2683.015828,2317.880913,5017.824531,1278.674924,2340.537485,3056.81893,2263.082552,3880.544451,2285.648388,1867.944942,2056.913649,4296.428034,6370.130384,4136.544362,1775.32538,15348.86919,6766.939842,3088.989959,2394.620244,2749.953972,2595.414757,2719.751071,2093.548458,1533.300839,7214.379398,2664.686895,4007.433145
841,,TG(58:5),10.95_954.85,2454.795664,4649.467421,3343.442034,3202.424007,3442.691791,4112.440743,5938.765277,2890.781558,3645.376816,3123.330994,1697.569348,2385.788547,4747.903218,2156.184711,2763.759376,2645.565516,2456.517305,4774.858218,4517.719901,1387.422048,2932.122612,2416.308221,3564.676705,2612.470508,2778.181074,3975.611119,7440.3124,1556.454432,2170.857149,3680.889862,3768.546801,3051.533392,4710.93431,2826.114382,5843.061684,1664.787176,6253.014283,2774.076849,5419.940057,5230.526169,1971.569045,2838.789256,3244.709349,4135.058821,4941.879401,3517.816257,3531.441681,4492.617484,3679.131418,3111.388498,3835.285874,5248.822688,2548.598178,5616.587803,4573.002965,3139.950942,2914.5625,4521.141609,6644.829652,2046.170286,11936.15372,2478.491061,10979.79889,1928.586836,3640.100478,2333.271476,3063.619234,2814.069672,2649.959524,3045.449699,3851.671719,3590.6978,3148.510168,2627.547134,3041.951302,5073.750197,7384.384694,2510.406292,2380.730133,3747.208843,4875.84554,4822.808823,2594.895747,2628.219288,1745.348085,5416.189407,2083.665212,2874.040676,1687.735407,5142.957068,4684.511931,3796.576664,6464.761395,3506.795014,4564.04887,6790.278015,3588.538676,4084.249798,7513.594447,5133.781206,3147.341233,1966.199229,1862.482787,7713.311008,3819.294188,4547.181815,4571.542404,2187.353257,3951.095303,4998.078938,4543.666618,3154.760922,3497.61068,3984.00149,3143.576722,3213.765536,3886.935734,3163.360768,3489.445627,2208.263162,2117.537886,6421.351641,4015.622925,3744.123228,4487.128024,7372.757016,2512.021334,4416.064278,2328.698444,7217.89041,4007.664466,3313.243937,4030.463423,5383.899108,2618.354502,1131.753913,5210.759191,7588.3701,2088.99815,3084.194817,4285.050545,2930.047804,3582.789786,4460.50358,3385.067685,5014.498164,3663.083649,3113.054768,3170.416931,3963.266399,3713.717306,2659.724715,2930.758489,3850.830263,5744.978239,4901.271167,3820.626893,2271.372177,7463.695871,4190.162065,2483.998358,2661.904087,6610.404062,3201.543225,6635.537251,2563.407345,2049.608038,3586.201176,4284.582269,5499.115933
842,GSNFRUMSEHHPSY-LCXCSEBNSA-N,TG(58:6),10.74_952.83,9541.592684,15819.00195,18272.93422,10558.64845,15955.1716,9621.965014,23419.26975,10752.05776,6931.983642,10179.45154,6968.566744,7544.809815,16826.74914,9780.387542,14013.39787,11034.20087,9046.543011,20263.54709,20237.53091,7820.660342,13088.09813,11801.48639,16867.07041,19408.37095,8695.945573,13320.87881,23900.47171,7637.959261,12612.12812,11406.42153,9241.401611,14103.48682,18057.75242,12162.59986,19760.04985,10967.86812,14794.87113,12809.7078,19356.64019,21121.25004,9259.420643,9004.42947,18912.18657,14550.25885,19925.96922,14398.34191,12598.91277,15826.40988,15076.54169,10879.7994,16718.65638,18178.47063,10910.61788,12131.47212,14963.34058,11116.64257,10863.49014,18372.30135,20628.67243,8948.348565,19230.39853,13329.1318,29019.22641,8642.663448,14551.49919,11961.08641,10760.48978,10788.98088,8415.713561,17323.37112,20649.94793,15534.39905,12082.60755,11902.99626,14218.50493,16229.29053,14029.29379,10105.07024,14213.20121,12086.94483,17818.15465,23319.96381,10414.74815,4863.50311,15047.23308,17925.26387,11513.65129,7656.057934,10743.085,12141.39979,16187.25437,11118.65292,17781.55121,12372.07223,16152.40295,14360.85497,9650.204536,12344.17249,24011.67926,17865.43272,11667.00786,9061.857044,9043.89648,23823.66142,14691.74567,20180.31244,21762.76318,12696.15912,21991.89722,17721.32752,16737.16304,11800.39611,15558.41052,8752.834596,5910.75026,9214.853228,17600.20598,14426.40755,11661.73987,11325.25915,13836.0175,18416.28721,10411.70807,16170.06718,16609.30204,20239.25488,4296.311165,9012.49981,13390.55065,24365.76126,10968.83488,15240.22969,14522.78372,13685.68675,11956.72228,8075.625727,16825.28098,15132.97797,9293.33046,11316.242,14356.31696,12959.82683,17971.41842,13701.63866,7570.525449,14522.08647,9165.87957,14527.92204,11633.07079,12150.18771,15519.76002,9823.496529,12324.62653,14651.70321,14118.09065,8840.743975,12336.1384,10409.03691,20783.17087,22158.8498,10108.21732,10042.58292,15720.031,12721.8618,22524.6093,11707.8129,10091.01045,17393.24588,11570.01193,23169.89483
843,KWIGMCRWEINBIR-HUPVKWKYSA-N,TG(58:8),10.21_948.80_10.22_953.75,29959.46066,113705.6092,25367.11986,52737.48079,43873.60552,15298.66167,67835.66008,168477.3807,60867.72381,20155.97159,15129.12517,43335.58148,46439.22207,14781.88354,31129.77759,87521.01396,21636.09322,311168.7245,49564.91984,15620.03032,33283.10012,41213.92174,23520.43872,47248.4595,21352.98829,31424.23456,31001.16817,65053.24361,54919.00645,33550.52064,38444.65976,67994.52296,69721.33033,70788.58176,88801.07432,89692.81488,24937.93543,22081.35503,25902.78844,25457.23675,42241.33202,16614.1763,26200.77325,32847.26161,127108.0718,15210.23488,41100.88815,31313.39629,21061.32406,30519.4104,24298.60228,35139.2765,45009.47995,90969.28166,32381.74424,19741.496,13194.60853,39358.4322,38796.94774,17173.6614,91325.12665,26614.27306,50643.14577,25375.66253,39642.70845,31264.66821,26728.65948,21899.01478,22212.23967,31943.43044,24960.32535,23783.50262,27105.95556,26153.53292,87234.94134,37828.18564,33743.1118,39470.04677,67593.35071,18200.62985,18937.66974,31068.2878,31812.74786,8402.702497,44556.50634,72684.05729,46604.81506,16377.80532,19810.39223,39664.61524,35017.07493,25249.1069,51975.5327,25433.30198,129633.6401,88839.87003,28344.17629,26343.20575,204729.5005,52537.86227,31075.34243,36834.77076,34248.35424,28626.03947,164250.9181,39279.67427,40387.37153,29031.96311,33984.37236,65222.65492,54047.23949,23382.41153,29579.702,35145.7408,106806.5157,20232.5326,40859.21803,38593.95779,35205.38807,51092.31499,36895.29053,40329.39407,57881.13433,88997.81853,46905.77099,63599.93435,10258.31888,35603.61828,63840.33766,56086.15697,28406.41677,28666.31118,52953.42902,46849.16138,223358.9058,48373.84044,54974.29606,139650.7355,28818.62034,19238.57925,32003.8095,29764.01246,72550.90273,45737.35527,26337.70906,58368.59231,24593.04487,76878.96119,155779.4011,66309.08463,60795.1964,15310.22953,32063.88154,51245.66427,51114.13319,151035.6392,84595.67786,57039.70609,114807.3041,211826.6436,102663.1002,31708.36822,36902.76468,120199.149,89904.41563,112418.1994,55123.19283,45463.41022,21523.64236,42541.2702
844,RVXFSLZMZOFGEQ-SWIIBWKZSA-N,TG(58:9),9.85_951.74_9.88_946.78,16713.16718,52147.92201,17285.12293,29655.66447,28222.00674,12369.56262,39664.02333,86841.2775,37901.55659,17607.4242,10013.49421,38479.22016,45125.98936,11537.54191,22230.23846,39739.0176,16996.09474,197818.8239,43028.68712,18524.9822,24387.77539,36448.21257,11125.71733,40597.409,26223.16359,22441.39844,17751.34066,43014.09676,39230.88413,27428.29561,29123.40595,58594.35254,50620.57274,48285.32386,58927.41172,77357.27117,23854.68688,16331.45029,17520.3653,20426.93241,38703.67311,12864.1326,26390.01157,25496.77929,62530.4385,13120.1904,49375.99464,21525.98349,18697.60601,28182.66801,25598.78111,28103.88011,35902.1498,59612.69987,24909.03403,19214.95723,11424.34074,29733.55701,32167.05621,18133.19441,79686.95933,22575.72745,34294.56851,17843.73538,30702.14983,37410.70411,29662.26401,19243.75781,19887.71377,21570.52739,30614.96533,17019.75719,19969.86526,18526.51058,73276.736,25489.99028,29863.19844,32146.46633,44673.52256,18639.89099,15049.14124,27052.05792,35064.05992,19208.42778,29887.80713,55603.05646,29606.8958,12598.07956,19313.29607,20365.42554,31185.55879,16165.77851,27912.19508,19210.54846,67266.68864,51959.76324,28564.82201,24270.26408,134049.5055,32283.86808,23315.40676,38817.75121,24712.17576,17142.04773,114390.7713,27885.61602,28011.83008,27087.31889,27789.17105,36022.57189,35813.33921,18387.65338,21900.48926,33804.65977,81160.41138,17037.14825,35903.5706,30561.2212,29325.54189,47438.52209,44148.45324,36224.74098,57137.01772,48442.58759,25769.401,49316.37674,13889.42955,23804.45838,52367.91603,41161.64284,25760.1582,25526.17299,37887.11283,37908.19321,101525.2678,35816.55561,40508.80204,114592.4845,31617.72293,15508.08001,20101.12138,20704.89151,56644.44973,37296.94936,27772.58773,46026.93937,29582.46439,78080.21057,121105.0015,62775.65075,42367.64731,17537.03445,30932.8875,38072.28123,50367.00475,125200.2702,74282.28881,51075.79334,91160.45008,135383.5687,89910.80458,27758.64198,29720.53196,99962.20567,78994.3679,77413.71231,40197.96847,38305.75656,22660.96587,26110.30619
845,ONQVFVNCAXIZPA-OEIGHXOUSA-N,TG(59:2),11.87_974.90,1729.310515,1796.712798,3227.969939,436.6551887,1219.424164,2392.953324,921.2489073,773.7553898,1508.398076,1103.085683,1879.679188,606.3057672,1219.947355,908.1788432,1094.23178,1200.70183,449.1363438,950.1957904,1333.246359,444.7320461,1735.044123,998.8299409,1058.806263,554.9107972,878.8286262,1199.668749,1635.603178,747.239784,483.8435849,1256.343252,769.9181636,514.4050361,1090.263748,552.3378564,1796.000988,657.9758565,1136.830503,1375.170716,1783.752169,651.2591752,865.8057805,1959.969296,679.8022728,933.9358711,2704.542648,1642.343495,1069.113453,2762.822718,1242.635927,560.6352584,769.715533,1166.651483,532.0183549,1759.722656,711.206682,1205.847953,2254.034656,1051.229523,4355.781616,942.863599,1793.056128,799.3401906,3583.799713,1056.010238,691.0737992,762.5528833,964.472722,2109.124082,1316.611469,1541.732511,1118.550223,1563.966603,1394.010424,1503.907177,774.1751657,5688.334306,1108.694837,1185.269369,1120.699936,3599.866129,824.1536672,2339.745538,1153.124197,1651.441033,1067.056303,1052.908942,1192.121417,781.908125,1407.584996,2989.096487,1148.799323,1223.59098,2183.997885,1038.255354,8305.8254,2848.84988,748.571063,2344.129285,4116.455473,2591.017487,2851.216068,590.1394556,655.1064201,1368.474252,1157.429716,1209.329551,1690.098074,1565.22561,1477.284391,1487.888839,2140.363146,858.9640139,1240.332741,1136.043764,696.486691,3259.350863,1125.724557,1512.339898,998.3966241,1077.485872,376.5519968,1083.258739,710.9394378,1548.54758,2023.079338,2112.523334,1266.791874,2781.355054,1419.88592,7746.296373,1406.924025,2339.235619,2692.440366,3317.691338,3674.172327,888.7723954,1348.574544,1714.385229,715.2688351,1202.27678,3012.68352,897.3005613,867.553141,605.0499533,1633.960457,1432.83256,565.1225704,1249.219409,467.8966605,854.8784769,2111.531975,1380.299615,943.4976868,968.9364429,1706.089774,1235.782462,2192.774378,869.5007934,1294.369043,1484.665322,1525.726992,626.9021036,1620.046413,1444.682138,1853.983767,913.9449235,1116.473211,2374.539406,2437.456452,2327.337544
846,GFWCWSZOZVIVJH-ZIURWEIWSA-N,TG(59:3),11.80_972.89,1352.688442,1220.034668,1370.968696,866.4474275,1336.746993,1991.739593,1254.137168,1005.489237,1135.942038,1768.564918,1176.709735,1265.848138,2222.764989,844.2392636,649.7333507,803.3403793,632.5067576,1563.09695,1869.366589,875.2705162,908.604164,960.5972159,791.281793,553.7852175,725.9888652,1542.865125,1666.040456,484.2892913,668.7343844,640.7630395,1507.657085,1002.960573,1166.540756,486.1947538,1688.294782,674.8161892,1139.509601,1076.994542,2233.225394,1654.521243,816.8348653,830.9404896,770.0543947,880.0338008,2397.599241,1228.27808,1000.715447,1836.259891,1764.465594,421.6196642,1356.971026,1735.560428,948.907453,1649.111517,768.3272186,1414.980255,1935.067488,2264.844095,4049.11069,844.9308053,2866.834726,1061.137515,3719.455322,957.7060223,894.7235661,595.3058552,1016.478604,1688.670311,959.5642907,1286.185067,1458.938981,1233.127514,1056.606627,823.7617691,1298.616407,4427.903125,733.252806,780.0860448,1313.036276,2612.739118,931.3412829,2728.869885,1824.192662,1175.099456,561.662426,1110.985635,1004.89722,1130.596883,1752.648308,3158.068667,1529.001096,1237.069951,2049.958073,979.5074991,5559.085878,2303.359421,866.3390241,2083.213931,4048.263389,2797.669489,1978.213191,465.6787648,603.6881836,1740.862041,924.6005273,1266.672141,1425.005196,1481.020434,1105.828489,2305.910228,1571.140683,949.6759893,995.6701935,1123.29025,863.5684039,2163.832526,837.3065473,750.7900839,1929.394736,1741.13057,1135.326954,1700.86729,699.0904472,1298.751549,1290.304026,1499.672391,594.04453,2740.430484,1210.324444,5824.282988,2532.463245,1859.155689,1876.511131,2098.124801,2022.268871,493.5224602,1148.429651,2747.173778,970.9064332,1095.813989,2312.829891,1169.467556,1198.986782,1179.806472,1600.103009,1896.860748,482.0563613,1275.203173,954.8587198,1100.907333,2068.011851,1302.962487,1354.585946,1724.706868,2248.417126,1703.838638,1716.704303,904.6894678,1623.672914,1360.743338,1264.079165,1076.42493,1003.7332,2384.637,2116.128449,1555.292392,1152.647601,3463.673581,1684.316376,1050.425838
847,,TG(60:1),12.08_990.94,4531.468769,2749.132772,4828.833079,953.0921702,1264.88676,4102.888035,2014.748135,674.5811584,1921.912261,1710.74645,1332.076172,1080.505888,2946.530723,2615.602431,1336.685469,985.2648991,707.6320812,2018.792941,1345.339297,2538.284497,3155.225417,2336.975316,951.9701923,807.0406524,1760.841414,1931.618542,2700.907892,1420.109732,1594.108237,1042.289224,1167.987307,1439.817111,2677.157143,544.6068444,2264.522984,412.5881513,2644.269536,2596.061223,7017.842623,2008.677059,1280.099723,1576.933531,1950.610376,1412.45425,2479.088641,1230.597774,1481.606045,12277.22098,1599.555031,1048.104415,1385.971297,3267.067745,1402.153159,1814.469583,879.2082604,2428.011192,5551.357758,867.4780214,23815.76541,1670.066684,2183.521073,1508.553434,3225.973438,755.016917,1164.030908,709.9226996,1444.345179,4851.213896,2304.99988,1785.664161,2399.103651,1939.920113,2097.23097,2707.936166,1658.809567,6944.190418,1540.142032,795.9473137,1555.349775,7019.185551,762.2230448,3107.995319,3243.985988,3778.296909,1357.606629,1493.861614,1704.122282,1344.942354,1279.467429,8306.372956,1808.416623,2565.497367,3307.379164,864.2713227,9149.966686,4347.151639,1539.105423,1719.575996,7212.96268,2516.538846,4917.619541,767.7406662,1081.687345,1987.085661,2068.59779,1412.168266,1642.947167,2947.181132,2438.800127,2732.381922,3918.822163,1474.909526,1292.456501,1210.602767,1076.644521,7787.003155,2063.642038,2682.759472,3143.466599,1595.411847,1089.959244,2214.50433,1506.006709,2997.552381,3543.241693,2764.994628,1281.885565,11174.68127,3142.352951,32439.56804,1909.692464,2739.686906,2866.47164,5994.522299,2402.768663,1425.49157,2118.564287,2277.823897,910.2247811,1181.844527,8651.888719,1911.547878,1406.821654,995.5896391,1864.191106,2963.792945,1751.199098,821.4866835,1344.110611,1185.150677,2587.835562,3069.947743,1085.874596,1738.548818,1882.763676,1505.009897,2607.416056,2019.375864,2669.094534,2194.618368,2691.550221,1106.798094,1878.865611,1646.345181,2399.831081,1728.7635,1342.563147,5556.853325,4445.049128,3573.986052
848,QPNVLDQSHXVPMG-JMYPUKFOSA-N,TG(60:2),12.00_993.88_11.90_988.92,1586.014069,5654.148851,1694.290563,286.5281592,5318.390534,11983.87204,3637.578406,621.5573118,956.0682558,4220.748199,702.9694522,720.6658794,2262.974196,1332.074574,5062.815847,2843.767493,2528.411432,1571.056705,884.7999271,5310.762997,6777.04756,757.0079552,462.0877211,1055.793768,3198.490417,10263.49517,6297.31253,522.3595646,1301.594435,3068.107742,988.0219159,3140.714165,4885.873968,256.8413982,5677.463392,1948.66707,5814.535275,6110.386386,15410.36628,4850.535278,1160.61069,3268.159993,2521.236695,2966.813951,6330.820955,4319.270603,3794.510936,38151.40887,2603.728737,2103.52544,3101.82068,1712.271758,2694.024608,2083.735081,3134.909453,835.0459993,9141.067431,4652.189192,15975.00702,986.6208047,5571.832007,542.9075657,11595.09397,552.3278118,3033.602539,1018.686444,1014.1147,2086.273334,4104.182925,1683.233988,3672.376037,6704.276417,3029.530935,1145.317898,2545.364999,19934.33294,2080.48816,2508.964358,3021.346448,14077.80084,2103.259214,8829.039787,7482.852954,7284.133851,3080.447295,4537.510546,2901.338235,1476.266692,3148.275664,24802.54945,1267.612377,4052.677102,1298.909604,3684.168344,35642.00694,12351.40549,498.1449389,4375.981926,7012.052669,8976.249649,6971.886736,516.022415,641.7757662,4257.02325,1105.938645,3497.042141,4304.35393,3921.979866,4613.738475,5622.441964,11739.12976,2889.344401,1388.19402,2889.161386,1287.843315,35203.63621,838.4244466,5164.670641,5914.893411,3019.29194,301.6952746,4595.18535,2462.220253,8156.873429,1859.244146,5511.44356,3115.76895,36884.40576,7059.869526,107636.9701,5161.135266,5216.253082,2657.129672,4117.296947,3100.198064,400.6495246,795.3356028,6654.046561,3035.373703,3164.848448,22773.19566,726.1330372,2501.103747,2362.069168,4229.472447,9569.126099,1175.182598,2226.608675,1325.045212,2681.427339,1142.000309,6144.09859,1824.830808,931.5631801,8290.488792,1868.419366,7857.35011,2638.015462,8321.619114,5504.534595,6860.251466,2537.981578,4555.217873,5093.985679,6824.3849,1461.122361,2626.753984,6019.735349,7001.977256,8576.1998
